#TYPE Selected.AwsAction
"ServiceName","Action","Description","AccessLevel","DocLink"
"Amazon GameLift","gamelift:GetComputeAuthToken","Grants permission to retrieve an authorization token for a compute and fleet to use in game server processes","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:GetGameSessionLogUrl","Grants permission to retrieve the location of stored logs for a game session","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:GetInstanceAccess","Grants permission to request remote access to a specified fleet instance","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListAliases","Grants permission to retrieve all aliases that are defined in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListBuilds","Grants permission to retrieve all game build in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListCompute","Grants permission to retrieve all compute resources in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListFleets","Grants permission to retrieve a list of fleet IDs for all fleets in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListGameServerGroups","Grants permission to retrieve all game server groups that are defined in the current Region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListGameServers","Grants permission to retrieve all game servers that are currently running in a game server group","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListLocations","Grants permission to retrieve all locations in this account","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListScripts","Grants permission to retrieve properties for all Realtime Servers scripts in the current region","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ListTagsForResource","Grants permission to retrieve tags for GameLift resources","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:PutScalingPolicy","Grants permission to create or update a fleet auto-scaling policy","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:RegisterCompute","Grants permission to register a compute against a fleet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:RegisterGameServer","Grants permission to notify GameLift FleetIQ when a new game server is ready to host gameplay","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:RequestUploadCredentials","Grants permission to retrieve fresh upload credentials to use when uploading a new game build","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ResolveAlias","Grants permission to retrieve the fleet ID associated with an alias","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ResumeGameServerGroup","Grants permission to reinstate suspended FleetIQ activity for a game server group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:SearchGameSessions","Grants permission to retrieve game sessions that match a set of search criteria","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StartFleetActions","Grants permission to resume auto-scaling activity on a fleet after it was suspended with StopFleetActions()","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StartGameSessionPlacement","Grants permission to send a game session placement request to a game session queue","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StartMatchBackfill","Grants permission to request FlexMatch matchmaking to fill available player slots in an existing game session","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StartMatchmaking","Grants permission to request FlexMatch matchmaking for one or a group of players and initiate game session placement","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StopFleetActions","Grants permission to suspend auto-scaling activity on a fleet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StopGameSessionPlacement","Grants permission to cancel a game session placement request that is in progress","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:StopMatchmaking","Grants permission to cancel a matchmaking or match backfill request that is in progress","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:SuspendGameServerGroup","Grants permission to temporarily stop FleetIQ activity for a game server group","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:TagResource","Grants permission to tag GameLift resources","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UntagResource","Grants permission to untag GameLift resources","Tagging","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateAlias","Grants permission to update the properties of an existing alias","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateBuild","Grants permission to update an existing build's metadata","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateFleetAttributes","Grants permission to update the general properties of an existing fleet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateFleetCapacity","Grants permission to adjust a fleet's capacity settings","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateFleetPortSettings","Grants permission to adjust a fleet's port settings","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateGameServer","Grants permission to change game server properties, health status, or utilization status","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateGameServerGroup","Grants permission to update properties for game server group, including allowed instance types","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateGameSession","Grants permission to update the properties of an existing game session","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateGameSessionQueue","Grants permission to update properties of an existing game session queue","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateMatchmakingConfiguration","Grants permission to update properties of an existing FlexMatch matchmaking configuration","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateRuntimeConfiguration","Grants permission to update how server processes are configured on instances in an existing fleet","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:UpdateScript","Grants permission to update the metadata and content of an existing Realtime Servers script","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameLift","gamelift:ValidateMatchmakingRuleSet","Grants permission to validate the syntax of a FlexMatch matchmaking rule set","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamelift.html"
"Amazon GameSparks","gamesparks:CreateGame","Grants permission to create a game","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:CreateSnapshot","Grants permission to create a snapshot of a game","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:CreateStage","Grants permission to create a stage in a game","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:DeleteGame","Grants permission to delete a game","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:DeleteStage","Grants permission to delete a stage from a game","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:DisconnectPlayer","Grants permission to disconnect a player from the game runtime","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:ExportSnapshot","Grants permission to export a snapshot of the game configuration","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:GetExtension","Grants permission to get details about an extension","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:GetExtensionVersion","Grants permission to get details about an extension version","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:GetGame","Grants permission to get details about a game","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:GetGameConfiguration","Grants permission to get the configuration for the game","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:GetGeneratedCodeJob","Grants permission to get details about a job that is generating code for a snapshot","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:GetPlayerConnectionStatus","Grants permission to get the status of a player connection","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:GetSnapshot","Grants permission to get a snapshot of the game","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:GetStage","Grants permission to gets information about a stage","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:GetStageDeployment","Grants permission to get information about a stage deployment","Read","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:ImportGameConfiguration","Grants permission to import a snapshot of a game configuration","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:InvokeBackend","Grants permission to invoke backend services for a specific game","Write","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:ListExtensions","Grants permission to list the extensions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
"Amazon GameSparks","gamesparks:ListExtensionVersions","Grants permission to list the extension versions","List","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_amazongamesparks.html"
